Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2429,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19.0,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,4,100.0,72,24,0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,4,0,3,1,0,0,4,0,0,,0,,3,7,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30.0,1994,16,15,1334,14.8,3,1,4,0,3,3,3,0,3.8,1.4,0.1,1.5,0.07,0.26,6,60,17,20,2,10.0,1.35,0.13,0.00,0.00,24.1,0,3,3,3.8,1.4,0.07,-0.8,-1.4,474,577,82.1,8371,2498,1,0.1,0.4,+0.9,3,49,6,2,60,565,6,5,1,5,4,0,0,0,0,0,474,38,21,21,12,5,33,66.7,11,22,13,9,23,61,28,3,23,1.55,16,0,0,2,4,1,1,0.07,759,59,233,414,118,15,756,16,9,56.3,5,31.3,383,1726,762,6,10,0,19,19,455,17,3,0,0,19,25,0,4,23,21,0,0,0,93,20,13,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,Bazoumana Touré,ci CIV,MF,Hoffenheim,de Bundesliga,18.0,2006,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,3,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,5,9,55.6,73,6,0,0.0,0.0,0.0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,1,5.00,0,0,1,0,0,0,0,0.00,15,0,2,8,6,0,15,3,1,33.3,2,66.7,12,60,15,0,1,0,1,0,9,3,0,0,0,0,0,0,3,2,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32.0,1992,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.00,0.04,0,9,2,3,1,33.3,0.90,0.30,0.00,0.00,26.6,0,0,0,0.0,0.0,0.01,0.0,0.0,101,123,82.1,1809,621,0,0.1,0.0,-0.1,3,4,0,0,9,121,2,2,0,1,0,0,0,0,0,0,101,8,5,5,2,1,6,66.7,2,3,2,1,6,14,7,0,6,1.79,5,0,0,0,0,1,0,0.00,157,21,71,65,22,3,157,0,0,,0,,86,287,71,0,1,1,6,0,99,2,2,0,0,2,5,0,0,6,5,0,0,0,14,4,4,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,19.0,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,6,66.7,92,47,0,0.0,0.0,0.0,0,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,0,0.00,0,0,0,0,0,0,0,0.00,8,0,4,4,0,0,8,0,0,,0,,4,23,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21.0,2003,12,11,733,8.1,1,0,1,1,0,0,2,2,0.4,0.4,0.0,0.4,0.12,0.05,6,26,3,4,2,50.0,0.49,0.25,0.25,0.50,7.0,0,0,0,0.4,0.4,0.09,+0.6,+0.6,474,517,91.7,8403,2159,0,0.0,0.2,0.0,2,34,4,1,26,498,19,8,0,2,6,1,0,0,0,0,474,7,6,4,3,0,5,80.0,1,15,6,9,9,16,17,1,8,0.98,6,0,0,1,0,1,0,0.00,585,57,260,282,45,10,585,10,5,50.0,4,40.0,378,1752,831,6,5,1,7,0,424,3,2,2,0,15,6,1,6,9,6,0,0,1,23,7,5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27.0,1997,7,3,308,3.4,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,0.29,0.21,3,12,5,6,4,66.7,1.75,1.17,0.00,0.00,19.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,65,97,67.0,977,323,1,0.4,0.5,+0.6,2,3,3,0,12,97,0,0,0,1,1,0,0,0,0,0,65,11,5,3,8,0,6,50.0,3,5,1,4,2,13,13,0,7,2.05,5,0,0,2,0,0,2,0.58,154,14,42,82,33,10,154,7,4,57.1,3,42.9,58,258,118,3,0,1,3,3,64,5,1,0,0,7,1,0,1,2,5,0,0,0,17,11,10,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,Conor Townsend,eng ENG,"DF,MF",Ipswich Town,eng Premier League,31.0,1993,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.00,0.42,0,1,2,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,18,29,62.1,327,147,0,0.2,0.1,-0.2,2,2,1,1,1,23,6,0,0,0,2,5,1,1,0,0,18,3,3,3,0,0,3,33.3,2,0,0,0,1,4,1,0,1,1.96,1,0,0,0,0,0,0,0.00,37,5,17,12,8,1,37,0,0,,0,,14,72,46,0,0,0,2,0,20,2,0,0,0,0,0,0,2,1,3,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,Adama Traoré,es ESP,FW,Fulham,eng Premier League,29.0,1996,23,12,1134,12.6,2,3,5,2,0,0,2,0,3.5,3.5,3.1,6.6,0.40,0.52,68,44,105,30,9,30.0,2.38,0.71,0.07,0.22,14.4,0,0,0,3.5,3.5,0.12,-1.5,-1.5,277,390,71.0,4175,944,3,3.1,2.8,-0.1,27,23,19,10,44,389,0,0,3,2,66,0,0,0,0,0,277,10,6,6,2,2,10,40.0,6,5,0,5,1,11,4,1,53,4.21,43,0,5,3,0,2,4,0.32,527,1,51,181,310,72,527,62,32,51.6,21,33.9,365,3038,1742,68,28,30,22,12,411,105,2,0,0,16,24,1,66,1,6,0,0,0,55,20,15,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33.0,1992,4,4,311,3.5,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0.29,0.05,4,11,7,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,156,196,79.6,2747,921,1,0.2,0.2,+0.8,2,8,3,1,11,151,45,6,0,1,3,39,0,0,0,0,156,11,7,7,3,1,12,75.0,3,1,1,0,3,14,11,0,3,0.87,3,0,0,0,0,0,1,0.29,227,12,69,127,34,2,227,3,2,66.7,1,33.3,81,347,176,4,0,2,2,1,112,7,0,0,0,4,3,0,3,3,7,0,0,0,15,4,6,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,Omar Traoré,de GER,"DF,FW",Heidenheim,de Bundesliga,27.0,1998,18,18,1544,17.2,0,1,1,0,0,0,3,0,0.2,0.2,0.9,1.0,0.06,0.06,63,75,72,5,3,60.0,0.29,0.17,0.00,0.00,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,568,823,69.0,9797,4159,1,0.9,1.7,+0.1,13,57,26,10,75,671,151,6,0,4,62,142,1,0,0,0,568,35,21,20,14,1,28,64.3,10,22,3,19,13,48,37,0,34,1.98,29,1,2,0,2,0,2,0.12,1012,41,288,465,274,8,1012,38,17,44.7,18,47.4,527,3444,2064,63,31,2,25,15,563,72,3,0,0,14,16,0,62,13,21,0,1,0,76,9,14,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34.0,1990,17,17,1485,16.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,468,612,76.5,10172,6969,0,0.0,0.0,0.0,0,2,0,0,0,490,118,34,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,,0,0,0,0,0,0,7,2,1,0.06,1,0,0,0,0,0,1,0.06,648,560,646,2,0,0,648,0,0,,0,,444,1929,1142,0,0,0,1,0,361,0,0,0,0,0,1,0,0,0,0,0,0,0,26,3,1,75.0,19,1.15,80,60,76.3,9,5,3,4,23.5,2,0,2,0,20.3,0.24,+2.3,+0.14,51,177,28.8,524,84,27.7,28.0,293,16,5.5,14,0.85,12.9
2441,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25.0,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,100,142,70.4,3469,2692,0,0.0,0.0,0.0,0,3,0,0,0,95,47,8,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0.00,0,0,0,0,0,0,0,0.00,162,144,159,3,0,0,162,0,0,,0,,85,426,188,0,0,0,0,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,5,1.00,25,20,80.0,2,2,1,1,20.0,0,0,0,0,9.5,0.38,+4.5,+0.90,33,73,45.2,103,29,41.7,36.3,63,1,1.6,5,1.00,12.9
2442,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,36.0,1988,9,3,251,2.8,0,0,0,0,0,0,1,0,0.3,0.3,0.9,1.2,0.00,0.42,2,19,11,2,0,0.0,0.72,0.00,0.00,,16.3,0,0,0,0.3,0.3,0.13,-0.3,-0.3,124,147,84.4,1647,448,0,0.9,0.2,-0.9,5,14,2,0,19,134,10,1,0,0,4,3,2,1,0,0,124,4,4,0,4,0,5,60.0,2,2,0,2,2,6,3,0,8,2.88,6,0,0,1,1,0,0,0.00,190,5,14,109,70,8,190,10,4,40.0,6,60.0,96,437,130,2,2,2,14,12,148,11,1,0,0,8,5,1,4,2,4,0,0,0,11,3,5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,24.0,2000,20,20,1751,19.5,0,1,1,0,0,0,1,0,0.9,0.9,1.4,2.3,0.05,0.12,38,76,69,13,2,15.4,0.67,0.10,0.00,0.00,14.7,0,0,0,0.9,0.9,0.07,-0.9,-0.9,775,961,80.6,12267,3857,1,1.4,1.7,-0.4,14,45,15,7,76,771,188,7,1,1,40,181,0,0,0,0,775,40,29,22,12,6,45,48.9,23,38,7,31,13,53,41,1,40,2.06,32,3,1,3,0,1,2,0.10,1159,49,335,513,326,23,1159,20,5,25.0,12,60.0,498,2742,1442,38,28,3,17,8,610,69,1,0,0,12,20,0,40,13,29,0,0,0,88,9,24,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21.0,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,7,57.1,73,23,0,0.0,0.0,0.0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,,0,0,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0.00,7,1,2,4,1,0,7,0,0,,0,,4,7,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37.0,1987,16,11,1011,11.2,0,0,0,0,0,0,5,0,0.2,0.2,1.1,1.3,0.00,0.12,11,47,28,7,2,28.6,0.62,0.18,0.00,0.00,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,330,499,66.1,6343,3140,0,1.1,1.5,-1.1,19,38,11,7,47,375,124,10,1,1,62,87,27,10,17,0,330,25,17,15,9,1,30,66.7,10,10,3,7,11,36,43,0,36,3.20,22,12,0,1,1,0,1,0.09,615,47,171,288,157,9,615,4,1,25.0,3,75.0,223,945,399,11,2,1,5,4,279,28,5,0,0,10,4,1,62,11,17,0,0,0,39,17,10,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34.0,1990,14,5,541,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.3,0.00,0.04,10,40,27,1,0,0.0,0.17,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.03,0.0,0.0,481,580,82.9,7934,2542,0,0.2,0.5,-0.2,5,30,4,0,40,474,103,23,2,1,34,57,22,15,3,1,481,15,8,7,6,2,17,41.2,10,3,1,2,6,21,15,0,21,3.49,13,7,0,1,0,0,0,0.00,624,21,195,268,165,5,624,2,1,50.0,1,50.0,315,1074,589,10,2,3,4,4,407,27,1,0,0,10,3,1,34,6,8,0,0,0,33,11,8,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30.0,1994,24,16,1449,16.1,4,4,8,4,0,0,3,1,3.7,3.7,4.0,7.7,0.50,0.48,52,61,124,36,11,30.6,2.24,0.68,0.11,0.36,16.7,0,0,0,3.7,3.7,0.10,+0.3,+0.3,382,531,71.9,6530,1943,4,4.0,2.4,0.0,24,26,32,8,61,505,20,3,5,2,57,5,9,8,0,0,382,20,13,5,12,3,22,31.8,15,19,0,19,9,29,16,0,56,3.48,45,1,3,4,2,1,5,0.31,714,12,95,213,421,84,714,54,23,42.6,26,48.1,453,2965,1333,52,34,18,29,31,519,124,3,1,1,11,23,3,57,9,13,0,0,0,64,3,13,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,23.0,2001,20,18,1582,17.6,1,0,1,1,0,0,3,0,2.0,2.0,1.0,3.0,0.06,0.17,41,74,112,18,7,38.9,1.02,0.40,0.06,0.14,20.3,0,0,0,2.0,2.0,0.11,-1.0,-1.0,690,890,77.5,10416,3157,0,1.0,1.3,-1.0,11,37,18,6,74,758,129,8,0,2,57,112,9,3,2,0,690,35,18,17,13,5,28,67.9,9,26,4,22,16,51,34,0,31,1.76,23,0,1,5,1,1,2,0.11,1073,42,256,475,349,32,1073,22,11,50.0,10,45.5,551,2994,1513,41,30,8,22,15,672,112,3,0,0,18,12,3,57,16,18,0,0,0,87,17,20,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28.0,1996,10,3,343,3.8,0,1,1,0,0,0,1,0,0.1,0.1,1.0,1.1,0.26,0.27,9,39,15,2,1,50.0,0.52,0.26,0.00,0.00,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,253,296,85.5,4160,1508,1,1.0,1.0,0.0,6,25,3,0,39,240,56,6,1,1,28,28,22,18,3,0,253,13,7,8,3,2,9,66.7,3,4,2,2,4,17,12,0,13,3.40,8,5,0,0,0,0,2,0.52,339,19,90,150,100,3,339,2,2,100.0,0,0.0,153,694,433,9,4,1,3,2,207,15,1,0,0,5,1,0,28,4,7,0,0,0,16,4,3,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,27.0,1997,12,9,733,8.1,1,2,3,1,0,0,1,0,0.9,0.9,1.4,2.3,0.37,0.29,20,32,86,9,3,33.3,1.11,0.37,0.11,0.33,20.7,1,0,0,0.9,0.9,0.10,+0.1,+0.1,279,366,76.2,4368,1244,2,1.4,2.3,+0.6,12,20,14,4,32,315,51,11,1,1,50,3,37,12,18,0,279,7,6,2,2,3,9,44.4,5,2,0,2,7,14,7,1,22,2.70,13,8,1,0,0,0,3,0.37,438,8,43,178,219,29,438,9,5,55.6,4,44.4,258,1458,689,20,16,11,15,9,318,86,1,0,0,7,15,1,50,7,6,0,0,0,30,3,8,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27.0,1997,12,11,977,10.9,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,0.00,0.04,4,30,5,3,0,0.0,0.28,0.00,0.00,,11.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,382,456,83.8,5792,2301,0,0.2,0.1,-0.2,3,35,1,0,30,370,86,19,0,1,4,67,0,0,0,0,382,24,13,15,3,6,19,68.4,6,9,4,5,12,36,34,0,8,0.74,6,1,0,0,1,0,0,0.00,552,53,228,251,77,6,552,6,3,50.0,3,50.0,237,1029,433,4,6,1,8,1,296,5,3,0,0,6,7,0,4,12,13,0,0,0,28,10,9,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,Stefano Turati,it ITA,GK,Monza,it Serie A,23.0,2001,20,20,1776,19.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,487,704,69.2,14394,11414,0,0.0,0.0,0.0,0,9,0,0,0,535,168,69,0,1,0,0,0,0,0,0,487,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12,1,3,0.15,0,3,0,0,0,0,1,0.05,761,664,755,6,0,0,761,0,0,,0,,444,2279,1244,0,0,0,0,0,387,0,1,0,0,0,7,0,0,0,0,0,0,0,18,3,0,100.0,32,1.62,87,54,65.5,2,5,13,1,5.0,4,2,2,0,30.6,0.32,-0.4,-0.02,132,321,41.1,604,62,42.9,35.6,281,9,3.2,18,0.91,14.6
2453,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23.0,2002,13,8,606,6.7,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,0.00,0.08,13,29,26,5,1,20.0,0.74,0.15,0.00,0.00,19.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4,227,264,86.0,3751,780,0,0.1,0.2,-0.1,2,23,1,0,29,243,21,10,0,2,17,1,10,5,1,0,227,12,4,4,7,1,7,42.9,4,12,2,10,4,16,6,0,6,0.89,5,1,0,0,0,0,0,0.00,335,16,49,201,89,7,335,16,7,43.8,6,37.5,162,1001,414,13,9,1,12,6,221,26,4,0,0,10,12,0,17,4,4,0,0,0,23,8,11,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25.0,1999,19,15,1369,15.2,1,1,2,1,0,0,4,0,0.4,0.4,0.3,0.7,0.13,0.04,4,41,3,7,3,42.9,0.46,0.20,0.14,0.33,15.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6,731,817,89.5,12632,4680,1,0.3,0.5,+0.7,2,42,8,0,41,781,35,24,3,0,1,3,0,0,0,0,731,26,16,14,10,2,27,66.7,9,27,16,11,24,50,92,1,21,1.38,19,0,0,2,0,0,1,0.07,1032,145,508,469,58,10,1032,15,11,73.3,4,26.7,583,2545,1046,4,5,1,13,6,635,3,4,0,0,19,6,0,1,24,16,0,0,1,71,23,25,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,Chrisantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21.0,2003,23,20,1700,18.9,2,2,4,2,0,0,4,0,3.0,3.0,1.5,4.6,0.21,0.24,31,31,105,39,10,25.6,2.06,0.53,0.05,0.20,18.0,0,0,0,3.0,3.0,0.08,-1.0,-1.0,251,380,66.1,3260,773,2,1.5,1.5,+0.5,19,26,12,3,31,368,9,0,1,2,17,0,0,0,0,0,251,19,11,2,11,6,7,42.9,4,12,2,10,5,24,14,0,56,2.96,36,0,7,2,10,1,3,0.16,641,11,68,248,340,71,641,66,28,42.4,32,48.5,388,2247,838,31,21,10,81,52,499,105,4,0,0,39,49,17,17,5,11,0,0,0,74,63,96,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22.0,2002,18,18,1430,15.9,0,1,1,0,0,0,2,0,0.3,0.3,1.3,1.6,0.06,0.10,39,97,79,5,1,20.0,0.31,0.06,0.00,0.00,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,762,868,87.8,10869,3547,1,1.3,1.1,-0.3,13,70,5,1,97,736,131,23,0,0,17,108,0,0,0,0,762,50,31,26,17,7,34,67.6,11,27,2,25,17,67,25,1,28,1.76,25,0,0,1,0,2,3,0.19,1057,42,270,467,330,41,1057,25,10,40.0,12,48.0,575,3156,1789,39,29,8,24,16,636,79,2,0,0,22,30,1,17,17,31,0,0,0,83,11,13,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23.0,2001,18,13,1079,12.0,0,0,0,0,0,0,8,0,0.4,0.4,0.5,0.9,0.00,0.07,7,38,10,6,1,16.7,0.50,0.08,0.00,0.00,20.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,487,545,89.4,8275,1730,0,0.5,0.5,-0.5,6,39,3,1,38,522,20,5,2,2,1,1,0,0,0,0,487,54,32,23,25,6,43,44.2,24,16,3,13,17,71,12,1,20,1.67,15,0,0,1,2,2,0,0.00,704,34,207,403,103,7,704,16,8,50.0,5,31.3,391,1673,697,7,8,0,21,16,433,10,8,0,0,28,19,0,1,17,32,0,0,1,68,9,13,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20.0,2004,14,7,745,8.3,0,1,1,0,0,0,3,0,0.3,0.3,0.5,0.8,0.12,0.10,15,32,11,4,0,0.0,0.48,0.00,0.00,,21.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3,292,342,85.4,4420,949,1,0.5,0.2,+0.5,5,34,4,1,32,338,4,4,1,0,5,0,0,0,0,0,292,32,16,9,20,3,23,43.5,13,16,5,11,4,36,12,1,12,1.45,8,0,1,1,2,0,1,0.12,435,24,91,266,82,9,435,15,11,73.3,3,20.0,230,1285,577,15,8,3,4,8,292,11,3,0,0,18,7,0,5,4,16,0,1,0,33,11,7,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20.0,2004,13,12,975,10.8,0,2,2,0,0,0,3,0,0.6,0.6,1.8,2.4,0.18,0.22,13,17,36,6,1,16.7,0.55,0.09,0.00,0.00,14.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6,332,447,74.3,5075,1703,2,1.8,1.7,+0.2,8,12,5,4,17,374,72,4,1,0,27,68,0,0,0,0,332,10,3,7,2,1,15,33.3,10,17,6,11,10,20,38,1,13,1.20,11,0,1,1,0,0,2,0.18,562,45,218,239,114,16,562,17,6,35.3,8,47.1,307,1389,606,13,7,1,6,7,328,36,3,0,0,13,10,0,27,10,3,0,1,0,39,9,11,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,36.0,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,25,30,83.3,551,414,0,0.0,0.0,0.0,0,1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,30,18,27,3,0,0,30,0,0,,0,,13,55,30,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0.00,0,0,,1,0,0,1,100.0,0,0,0,0,0.0,,0.0,0.00,3,8,37.5,29,4,27.6,28.2,7,1,14.3,1,1.00,12.3
2461,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27.0,1997,17,2,345,3.8,2,1,3,2,0,0,2,0,2.7,2.7,0.4,3.1,0.78,0.82,4,12,22,20,7,35.0,5.22,1.83,0.10,0.29,14.6,3,0,0,2.7,2.7,0.14,-0.7,-0.7,63,99,63.6,685,192,1,0.4,0.3,+0.6,4,4,4,0,12,96,2,1,1,1,4,0,0,0,0,0,63,1,0,0,0,1,3,0.0,3,1,0,1,0,1,6,0,9,2.35,6,0,0,2,1,0,3,0.78,172,6,14,63,95,26,172,12,1,8.3,10,83.3,91,261,95,4,3,1,17,13,133,22,2,0,0,6,9,1,4,0,0,0,0,0,16,24,22,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
